연령,직업군,결혼여부,학력,신용카드소지여부,주택대출여부,개인대출여부,contact,통화시간,연락시도횟수,p_days,과거통화횟수,계약여부,연락일자,카드종류
25,학생,미혼,전문학교,없음,없음,없음,유선전화,185,1,,0,yes,2018-04-05,113
48,주부,결혼,중졸,없음,대출있음,없음,유선전화,9,1,,0,no,2018-04-05,114
55,미취업자,결혼,중졸,없음,대출있음,없음,유선전화,6,1,,0,no,2018-04-05,115
50,공무원,결혼,대졸학사,없음,없음,없음,유선전화,84,1,,0,no,2018-04-05,116
38,산업노동자,미혼,전문학교,없음,대출있음,없음,휴대폰,263,1,6,3,yes,2018-04-06,117
41,미취업자,결혼,전문학교,없음,대출있음,대출있음,휴대폰,175,1,6,1,yes,2018-04-06,118
33,회사원,결혼,대졸학사,없음,없음,없음,휴대폰,208,2,,0,yes,2018-04-06,119
33,회사원,결혼,대졸학사,없음,없음,대출있음,휴대폰,397,1,,2,yes,2018-04-06,120
33,기술자,결혼,석박사,없음,없음,없음,휴대폰,569,1,,0,yes,2018-04-06,121
32,기술자,결혼,고졸,없음,대출있음,없음,휴대폰,155,1,6,1,yes,2018-04-06,122
32,기술자,결혼,고졸,없음,없음,없음,휴대폰,183,1,6,5,yes,2018-04-06,123
41,미취업자,결혼,전문학교,없음,없음,없음,휴대폰,182,1,6,3,yes,2018-04-06,124
33,회사원,결혼,대졸학사,없음,대출있음,대출있음,유선전화,396,2,,0,yes,2018-04-06,125
50,공무원,결혼,대졸학사,없음,없음,없음,휴대폰,718,4,,3,no,2018-04-06,126
28,산업노동자,미혼,대졸학사,없음,대출있음,없음,휴대폰,62,2,,1,no,2018-04-06,127
37,회사원,결혼,전문학교,없음,대출있음,없음,휴대폰,155,1,,1,no,2018-04-06,128
26,자영업자,미혼,대졸학사,없음,대출있음,없음,휴대폰,318,1,6,4,no,2018-04-06,129
28,산업노동자,미혼,대졸학사,없음,미확인,미확인,휴대폰,744,1,,0,yes,2018-04-06,130
31,기술자,결혼,대졸학사,없음,없음,없음,휴대폰,261,1,,0,no,2018-04-06,131
29,회사원,미혼,대졸학사,없음,대출있음,없음,휴대폰,180,2,8,2,no,2018-04-06,132
26,자영업자,미혼,대졸학사,없음,대출있음,없음,휴대폰,333,1,,0,no,2018-04-06,133
22,서비스종사자,미혼,석박사,없음,대출있음,없음,휴대폰,84,1,,2,no,2018-04-06,134
58,회사원,결혼,전문학교,없음,없음,없음,휴대폰,337,1,6,1,yes,2018-04-07,135
42,회사원,미혼,전문학교,없음,없음,없음,휴대폰,209,1,,0,yes,2018-04-07,136
23,학생,미혼,전문학교,없음,없음,대출있음,휴대폰,409,2,3,2,yes,2018-04-07,137
21,학생,미혼,미확인,없음,없음,없음,휴대폰,145,1,,1,no,2018-04-07,138
53,기술자,결혼,대졸학사,없음,없음,없음,휴대폰,156,2,,0,yes,2018-04-07,139
30,주부,미혼,대졸학사,없음,없음,없음,휴대폰,103,2,,0,no,2018-04-07,140
31,기술자,결혼,대졸학사,없음,없음,없음,휴대폰,244,1,3,1,yes,2018-04-07,141
35,기술자,결혼,석박사,없음,대출있음,없음,휴대폰,317,1,,2,no,2018-04-09,142
33,회사원,결혼,대졸학사,없음,대출있음,없음,휴대폰,272,2,,0,yes,2018-04-09,143
35,기술자,결혼,석박사,없음,대출있음,없음,휴대폰,447,1,,2,no,2018-04-09,144
54,회사원,이혼,대졸학사,없음,대출있음,없음,휴대폰,112,1,,2,no,2018-04-09,145
35,기술자,결혼,석박사,없음,대출있음,없음,휴대폰,390,2,,0,no,2018-04-09,146
33,회사원,결혼,대졸학사,없음,대출있음,없음,유선전화,217,2,,0,no,2018-04-09,147
30,서비스종사자,미혼,전문학교,없음,대출있음,없음,휴대폰,405,1,,3,no,2018-04-09,148
21,학생,미혼,미확인,없음,없음,없음,휴대폰,150,1,,0,no,2018-04-09,149
32,기술자,결혼,전문학교,없음,없음,없음,휴대폰,245,1,,0,no,2018-04-09,150
58,회사원,결혼,대졸학사,없음,없음,없음,휴대폰,272,4,6,1,yes,2018-04-09,151
29,회사원,미혼,전문학교,없음,없음,없음,휴대폰,134,1,,0,no,2018-04-09,152
28,공무원,미혼,대졸학사,없음,없음,없음,휴대폰,133,4,,1,no,2018-04-09,153
30,기술자,미혼,대졸학사,없음,대출있음,없음,휴대폰,173,2,15,4,yes,2018-04-09,154
36,회사원,이혼,대졸학사,없음,대출있음,대출있음,휴대폰,157,3,,0,no,2018-04-09,155
23,학생,미혼,대졸학사,없음,대출있음,없음,휴대폰,349,2,,4,no,2018-04-09,156
31,회사원,결혼,대졸학사,없음,대출있음,없음,휴대폰,232,2,13,1,yes,2018-04-09,157
33,미취업자,미혼,미확인,없음,대출있음,없음,휴대폰,224,2,,1,yes,2018-04-09,158
33,기술자,미혼,석박사,없음,대출있음,없음,휴대폰,246,9,,2,no,2018-04-09,159
26,기술자,미혼,석박사,없음,대출있음,없음,휴대폰,249,1,3,3,yes,2018-04-09,160
33,기술자,미혼,석박사,없음,대출있음,없음,휴대폰,395,1,,0,yes,2018-04-09,161
25,학생,미혼,미확인,없음,없음,없음,휴대폰,732,1,,0,yes,2018-04-09,162
60,은퇴,결혼,석박사,없음,없음,없음,유선전화,618,1,,1,no,2018-04-10,163
51,회사원,이혼,전문학교,없음,대출있음,없음,유선전화,19,1,,0,no,2018-04-10,164
27,회사원,미혼,전문학교,없음,없음,없음,유선전화,6,1,,0,no,2018-04-10,165
31,회사원,미혼,전문학교,없음,없음,없음,휴대폰,262,5,6,3,yes,2018-04-10,166
34,기술자,결혼,석박사,없음,대출있음,없음,유선전화,157,5,,0,no,2018-04-10,167
48,서비스종사자,결혼,검정고시,없음,없음,없음,휴대폰,188,2,,0,yes,2018-04-10,168
32,회사원,결혼,전문학교,없음,없음,없음,휴대폰,169,2,,0,no,2018-04-10,169
30,학생,미혼,석박사,없음,미확인,미확인,휴대폰,132,4,6,3,no,2018-04-11,170
32,회사원,미혼,대졸학사,없음,대출있음,없음,휴대폰,290,4,,0,no,2018-04-11,171
32,회사원,결혼,전문학교,없음,대출있음,없음,휴대폰,156,2,,1,no,2018-04-11,172
30,학생,미혼,석박사,없음,대출있음,없음,유선전화,379,3,,0,no,2018-04-11,173
30,학생,미혼,석박사,없음,대출있음,없음,휴대폰,1616,4,19,1,no,2018-04-11,174
30,학생,미혼,석박사,없음,없음,없음,휴대폰,162,2,9,2,no,2018-04-11,175
32,회사원,결혼,전문학교,없음,대출있음,없음,휴대폰,1298,1,,0,yes,2018-04-11,176
48,미취업자,결혼,석박사,없음,대출있음,없음,휴대폰,315,2,,0,yes,2018-04-11,177
32,회사원,미혼,대졸학사,없음,대출있음,없음,휴대폰,990,4,,0,no,2018-04-11,178
32,회사원,미혼,대졸학사,없음,대출있음,없음,유선전화,6,1,,0,no,2018-04-11,179
30,학생,미혼,석박사,없음,없음,없음,휴대폰,104,1,,2,no,2018-04-11,180
30,학생,미혼,석박사,없음,없음,없음,유선전화,237,2,,0,no,2018-04-11,181
30,학생,미혼,석박사,없음,대출있음,없음,휴대폰,282,2,6,1,yes,2018-04-11,182
29,회사원,미혼,대졸학사,없음,없음,없음,휴대폰,600,2,3,3,yes,2018-04-11,183
22,학생,미혼,전문학교,없음,없음,없음,유선전화,13,1,,0,no,2018-04-11,184
40,회사원,이혼,전문학교,없음,대출있음,대출있음,유선전화,21,1,,1,no,2018-04-11,185
35,회사원,결혼,대졸학사,없음,없음,대출있음,휴대폰,242,2,,1,no,2018-04-11,186
35,회사원,결혼,대졸학사,없음,대출있음,없음,휴대폰,110,2,18,2,no,2018-04-12,187
30,학생,미혼,전문학교,없음,대출있음,없음,휴대폰,201,2,,0,no,2018-04-12,188
42,공무원,결혼,대졸학사,없음,대출있음,없음,휴대폰,232,1,3,2,yes,2018-04-12,189
34,회사원,결혼,대졸학사,없음,없음,대출있음,휴대폰,245,3,,0,yes,2018-04-12,190
42,회사원,이혼,대졸학사,없음,대출있음,없음,휴대폰,211,1,,1,no,2018-04-12,191
42,회사원,이혼,대졸학사,없음,없음,없음,휴대폰,678,1,16,1,yes,2018-04-12,192
41,회사원,결혼,미확인,없음,없음,없음,휴대폰,845,1,7,3,yes,2018-04-12,193
50,공무원,결혼,대졸학사,없음,대출있음,없음,휴대폰,197,2,,0,no,2018-04-12,194
30,기술자,미확인,대졸학사,없음,없음,없음,휴대폰,131,2,16,1,no,2018-04-12,195
59,미취업자,결혼,고졸,없음,대출있음,대출있음,휴대폰,142,1,,0,no,2018-04-12,196
32,회사원,미혼,대졸학사,없음,없음,없음,휴대폰,143,1,,2,no,2018-04-12,197
32,회사원,미혼,대졸학사,없음,대출있음,없음,휴대폰,164,1,,3,no,2018-04-13,198
41,은퇴,미혼,중졸,없음,대출있음,없음,휴대폰,278,1,,0,no,2018-04-13,199
27,학생,미혼,대졸학사,없음,대출있음,없음,휴대폰,161,1,,3,no,2018-04-13,200
30,자영업자,미혼,고졸,없음,없음,대출있음,유선전화,5,1,,0,no,2018-04-13,201
58,회사원,결혼,대졸학사,없음,대출있음,없음,유선전화,9,1,,0,no,2018-04-13,202
40,기술자,결혼,석박사,없음,대출있음,없음,유선전화,10,1,,0,no,2018-04-13,203
32,기술자,결혼,석박사,없음,없음,없음,휴대폰,311,1,3,1,yes,2018-04-13,204
32,기술자,결혼,석박사,없음,없음,없음,휴대폰,486,1,,0,yes,2018-04-13,205
26,기술자,미혼,대졸학사,없음,없음,없음,휴대폰,649,1,,0,yes,2018-04-13,206
26,산업노동자,미혼,검정고시,없음,없음,없음,휴대폰,808,1,,0,yes,2018-04-13,207
35,기술자,결혼,석박사,없음,대출있음,대출있음,휴대폰,608,1,9,2,yes,2018-04-13,208
26,회사원,미혼,대졸학사,없음,대출있음,대출있음,휴대폰,261,1,,0,no,2018-04-13,209
32,기술자,결혼,석박사,없음,대출있음,없음,휴대폰,275,2,,0,yes,2018-04-13,210
32,회사원,결혼,전문학교,없음,대출있음,없음,유선전화,48,1,,0,no,2018-04-13,211
41,기술자,결혼,석박사,없음,없음,없음,휴대폰,391,2,27,1,yes,2018-04-14,212
57,회사원,결혼,대졸학사,없음,미확인,미확인,휴대폰,229,2,3,2,yes,2018-04-14,213
26,회사원,미혼,대졸학사,없음,없음,없음,유선전화,541,1,,2,no,2018-04-14,214
22,자영업자,미혼,석박사,없음,대출있음,없음,휴대폰,218,1,,0,yes,2018-04-16,215
32,기술자,결혼,석박사,없음,없음,없음,휴대폰,691,2,14,4,no,2018-04-16,216
75,은퇴,결혼,중졸,없음,대출있음,없음,휴대폰,1020,3,,3,no,2018-04-16,217
28,회사원,미혼,전문학교,없음,없음,없음,휴대폰,1246,2,,0,yes,2018-04-16,218
64,미취업자,이혼,고졸,없음,대출있음,없음,휴대폰,604,2,,0,no,2018-04-16,219
36,회사원,미혼,대졸학사,없음,없음,없음,휴대폰,197,2,,0,no,2018-04-16,220
65,은퇴,결혼,중졸,없음,대출있음,없음,유선전화,138,4,,0,no,2018-04-16,221
51,회사원,결혼,대졸학사,없음,대출있음,대출있음,휴대폰,236,3,3,1,yes,2018-04-16,222
28,회사원,미혼,대졸학사,없음,없음,없음,휴대폰,116,1,17,1,no,2018-04-16,223
70,은퇴,결혼,중졸,미확인,없음,없음,휴대폰,122,1,14,3,no,2018-04-16,224
31,회사원,미혼,대졸학사,없음,대출있음,없음,유선전화,118,1,,0,no,2018-04-16,225
62,산업노동자,결혼,미확인,없음,없음,없음,휴대폰,73,3,,0,no,2018-04-16,226
61,은퇴,결혼,중졸,없음,없음,없음,유선전화,194,1,,0,yes,2018-04-17,227
33,산업노동자,미혼,중졸,없음,대출있음,없음,휴대폰,146,1,,1,no,2018-04-17,87
29,기술자,결혼,석박사,없음,대출있음,없음,휴대폰,319,1,5,2,yes,2018-04-17,88
47,회사원,결혼,전문학교,없음,대출있음,없음,휴대폰,437,1,,1,yes,2018-04-17,89
27,학생,미혼,미확인,없음,대출있음,없음,휴대폰,512,1,20,4,no,2018-04-17,90
39,주부,결혼,중졸,없음,없음,없음,휴대폰,282,1,,0,no,2018-04-17,91
60,은퇴,결혼,중졸,없음,미확인,미확인,휴대폰,272,1,10,3,no,2018-04-17,92
27,학생,미혼,미확인,없음,대출있음,없음,휴대폰,309,2,,1,no,2018-04-17,93
32,서비스종사자,미혼,대졸학사,없음,대출있음,없음,휴대폰,375,2,,2,no,2018-04-17,94
49,기술자,이혼,석박사,없음,대출있음,없음,휴대폰,251,2,3,1,yes,2018-04-17,95
39,주부,결혼,중졸,없음,대출있음,없음,휴대폰,135,2,,2,no,2018-04-17,96
66,은퇴,결혼,중졸,없음,대출있음,없음,유선전화,369,2,,1,yes,2018-04-17,97
56,미취업자,이혼,중졸,없음,없음,대출있음,휴대폰,363,2,5,3,yes,2018-04-17,98
24,회사원,미혼,전문학교,없음,대출있음,없음,휴대폰,133,2,,1,no,2018-04-18,99
31,기술자,미혼,석박사,없음,대출있음,없음,휴대폰,401,2,,0,yes,2018-04-18,100
55,회사원,결혼,전문학교,없음,없음,없음,유선전화,317,2,10,3,no,2018-04-18,101
59,서비스종사자,결혼,대졸학사,없음,대출있음,없음,휴대폰,162,1,,0,no,2018-04-18,102
33,서비스종사자,결혼,석박사,없음,없음,없음,휴대폰,291,1,,3,no,2018-04-18,103
48,기술자,결혼,석박사,없음,대출있음,대출있음,휴대폰,450,1,8,1,yes,2018-04-18,104
30,기술자,미혼,미확인,없음,대출있음,대출있음,휴대폰,195,1,,3,no,2018-04-18,105
27,회사원,미혼,대졸학사,없음,없음,없음,휴대폰,278,1,,0,yes,2018-04-19,106
29,회사원,미혼,대졸학사,없음,없음,없음,휴대폰,123,2,12,2,no,2018-04-19,107
33,서비스종사자,미혼,대졸학사,없음,없음,없음,휴대폰,110,2,,0,no,2018-04-19,108
33,서비스종사자,미혼,대졸학사,없음,대출있음,없음,휴대폰,252,2,3,2,yes,2018-04-19,109
65,은퇴,결혼,중졸,없음,대출있음,대출있음,휴대폰,165,1,3,1,yes,2018-04-19,110
24,산업노동자,미혼,고졸,없음,없음,없음,휴대폰,485,1,6,1,no,2018-04-19,111
74,은퇴,결혼,대졸학사,없음,없음,없음,유선전화,160,1,,0,no,2018-04-19,112
25,서비스종사자,미혼,전문학교,없음,없음,없음,휴대폰,251,1,,1,no,2018-04-19,113
25,서비스종사자,미혼,전문학교,없음,없음,없음,휴대폰,79,1,,2,no,2018-04-19,114
26,기술자,미혼,석박사,없음,없음,없음,유선전화,4,1,16,1,no,2018-04-19,115
22,미취업자,미혼,대졸학사,없음,없음,대출있음,유선전화,34,2,,0,no,2018-04-19,116
59,서비스종사자,결혼,대졸학사,없음,대출있음,없음,휴대폰,383,2,,2,yes,2018-04-19,117
71,은퇴,결혼,석박사,없음,대출있음,없음,휴대폰,185,2,,0,no,2018-04-19,118
61,회사원,결혼,전문학교,없음,대출있음,없음,휴대폰,146,4,,0,no,2018-04-19,119
20,학생,미혼,미확인,없음,없음,없음,휴대폰,137,3,,3,no,2018-04-19,120
28,산업노동자,미혼,고졸,없음,대출있음,없음,유선전화,4,1,,0,no,2018-04-19,121
31,기술자,미혼,석박사,없음,대출있음,없음,유선전화,54,1,,1,no,2018-04-20,122
31,산업노동자,미혼,고졸,없음,없음,없음,유선전화,114,1,,0,no,2018-04-20,123
31,기술자,결혼,대졸학사,없음,대출있음,대출있음,휴대폰,203,4,6,2,yes,2018-04-20,124
21,학생,미혼,전문학교,없음,없음,없음,휴대폰,362,1,,0,yes,2018-04-20,125
20,학생,미혼,미확인,없음,대출있음,대출있음,휴대폰,187,1,3,4,yes,2018-04-20,126
22,학생,미혼,대졸학사,없음,대출있음,없음,휴대폰,166,1,,0,no,2018-04-20,127
27,회사원,미혼,대졸학사,없음,대출있음,대출있음,휴대폰,242,1,3,2,no,2018-04-20,128
27,산업노동자,미혼,전문학교,없음,없음,없음,휴대폰,253,1,,2,yes,2018-04-20,129
71,은퇴,결혼,석박사,없음,없음,없음,휴대폰,323,1,,0,yes,2018-04-20,130
27,회사원,미혼,대졸학사,없음,없음,없음,휴대폰,143,1,,0,no,2018-04-20,131
20,학생,미혼,미확인,없음,없음,없음,유선전화,250,1,,1,no,2018-04-20,132
31,기술자,결혼,대졸학사,없음,없음,없음,휴대폰,146,2,12,3,no,2018-04-20,133
27,산업노동자,미혼,전문학교,없음,대출있음,없음,휴대폰,209,3,,1,yes,2018-04-20,134
51,주부,결혼,중졸,없음,없음,없음,휴대폰,130,2,,2,no,2018-04-20,135
27,학생,미혼,전문학교,없음,없음,없음,유선전화,5,1,,0,no,2018-04-20,136
49,회사원,결혼,전문학교,미확인,없음,없음,휴대폰,169,1,6,3,yes,2018-04-20,137
66,은퇴,결혼,중졸,미확인,미확인,미확인,휴대폰,216,1,6,3,yes,2018-04-20,138
65,은퇴,결혼,중졸,없음,대출있음,대출있음,휴대폰,190,1,3,3,yes,2018-04-20,139
35,회사원,결혼,대졸학사,없음,없음,없음,휴대폰,194,1,3,2,yes,2018-04-20,140
52,기술자,결혼,대졸학사,없음,대출있음,없음,유선전화,6,1,,1,no,2018-04-20,141
54,회사원,결혼,전문학교,없음,없음,없음,휴대폰,252,2,6,2,yes,2018-04-21,142
60,은퇴,결혼,중졸,없음,대출있음,없음,휴대폰,357,2,,1,no,2018-04-21,143
63,회사원,결혼,대졸학사,없음,대출있음,대출있음,휴대폰,133,2,,0,no,2018-04-21,144
33,공무원,미혼,대졸학사,없음,없음,없음,휴대폰,119,3,,0,no,2018-04-21,145
54,자영업자,결혼,대졸학사,없음,없음,없음,휴대폰,99,3,,0,no,2018-04-21,146
81,은퇴,이혼,중졸,없음,대출있음,없음,휴대폰,192,2,3,2,no,2018-04-21,147
70,은퇴,결혼,석박사,없음,없음,없음,휴대폰,585,1,6,3,yes,2018-04-21,148
50,회사원,결혼,전문학교,없음,대출있음,없음,휴대폰,326,1,,0,yes,2018-04-21,149
48,기술자,결혼,석박사,없음,대출있음,없음,휴대폰,235,1,,0,no,2018-04-21,150
48,기술자,결혼,석박사,없음,없음,없음,휴대폰,491,1,6,3,yes,2018-04-22,151
61,산업노동자,결혼,석박사,없음,대출있음,없음,휴대폰,246,2,,0,yes,2018-04-23,152
54,자영업자,결혼,대졸학사,없음,대출있음,없음,휴대폰,317,6,6,1,no,2018-04-23,153
37,회사원,미혼,전문학교,없음,없음,없음,유선전화,301,1,3,1,yes,2018-04-23,154
63,회사원,결혼,대졸학사,없음,대출있음,없음,휴대폰,174,2,6,1,no,2018-04-23,155
37,회사원,미혼,전문학교,없음,없음,없음,휴대폰,322,1,,0,no,2018-04-23,156
37,회사원,미혼,전문학교,없음,없음,없음,휴대폰,509,1,,0,yes,2018-04-23,157
54,자영업자,결혼,대졸학사,없음,없음,없음,휴대폰,219,3,,1,no,2018-04-23,158
41,회사원,미혼,전문학교,없음,없음,없음,휴대폰,786,2,,0,no,2018-04-23,159
54,자영업자,결혼,대졸학사,없음,대출있음,없음,휴대폰,72,4,,1,no,2018-04-23,160
51,회사원,결혼,전문학교,없음,없음,대출있음,휴대폰,181,2,,1,no,2018-04-23,161
81,은퇴,이혼,중졸,없음,대출있음,없음,휴대폰,158,1,,1,no,2018-04-23,162
74,은퇴,결혼,대졸학사,없음,대출있음,없음,휴대폰,212,2,3,2,no,2018-04-23,163
34,학생,미혼,석박사,없음,대출있음,없음,유선전화,6,1,,0,no,2018-04-23,164
65,은퇴,결혼,중졸,없음,없음,없음,휴대폰,187,2,7,3,yes,2018-04-23,165
84,은퇴,이혼,중졸,미확인,대출있음,없음,휴대폰,106,4,,0,no,2018-04-23,166
24,회사원,미혼,대졸학사,없음,대출있음,없음,휴대폰,1176,3,3,2,yes,2018-04-24,167
68,은퇴,이혼,전문학교,없음,대출있음,없음,휴대폰,130,4,,2,no,2018-04-24,168
26,학생,미혼,전문학교,없음,대출있음,없음,유선전화,209,1,,0,no,2018-04-24,169
68,은퇴,이혼,전문학교,없음,대출있음,대출있음,휴대폰,567,1,3,1,yes,2018-04-24,170
