age,group_job,is_married,edu,is_holder,is_mortgage,is_personal_loan,contact,call_duration,no_call_trial,p_days,no_call_past,is_contract,call_date,card_type
30,산업노동자,이혼,고졸,미확인,없음,없음,휴대폰,95,1,,1,no,2018-05-27,213
30,산업노동자,미혼,전문학교,없음,없음,없음,휴대폰,465,1,,1,no,2018-05-27,214
30,서비스종사자,결혼,전문학교,미확인,없음,없음,휴대폰,257,1,,1,no,2018-05-27,215
40,산업노동자,결혼,검정고시,없음,대출있음,없음,휴대폰,168,1,,0,no,2018-05-27,216
30,서비스종사자,결혼,전문학교,미확인,대출있음,없음,휴대폰,404,1,,1,no,2018-05-27,217
20,학생,미혼,대졸학사,없음,없음,없음,휴대폰,253,1,,1,no,2018-05-27,218
40,산업노동자,결혼,중졸,미확인,대출있음,없음,휴대폰,147,1,,0,no,2018-05-27,219
40,산업노동자,결혼,중졸,미확인,없음,대출있음,휴대폰,153,1,,2,no,2018-05-27,220
40,산업노동자,미혼,고졸,없음,없음,없음,휴대폰,128,1,,0,no,2018-05-27,221
20,학생,미혼,대졸학사,없음,없음,없음,휴대폰,274,1,,0,no,2018-05-27,222
40,산업노동자,결혼,검정고시,없음,대출있음,없음,휴대폰,278,1,,0,no,2018-05-27,223
50,산업노동자,결혼,고졸,없음,대출있음,없음,휴대폰,55,1,,0,no,2018-05-27,224
20,회사원,미혼,대졸학사,없음,없음,없음,휴대폰,101,1,,0,no,2018-05-27,225
40,회사원,결혼,전문학교,없음,대출있음,없음,휴대폰,115,1,,1,no,2018-05-27,226
40,산업노동자,미혼,고졸,없음,대출있음,대출있음,휴대폰,366,1,,0,no,2018-05-27,227
30,산업노동자,결혼,고졸,없음,없음,없음,휴대폰,129,1,,0,no,2018-05-27,87
40,미취업자,이혼,전문학교,없음,없음,없음,휴대폰,90,1,,0,no,2018-05-28,88
20,기술자,미혼,전문학교,없음,대출있음,없음,휴대폰,576,2,,0,yes,2018-05-28,89
20,회사원,미혼,대졸학사,없음,대출있음,없음,휴대폰,209,1,,1,no,2018-05-28,90
40,산업노동자,미혼,고졸,없음,대출있음,없음,휴대폰,597,1,,0,yes,2018-05-28,91
40,미취업자,이혼,전문학교,없음,대출있음,대출있음,휴대폰,274,1,,0,no,2018-05-29,92
40,회사원,미혼,고졸,미확인,없음,없음,휴대폰,195,1,,0,no,2018-05-29,93
30,산업노동자,결혼,검정고시,미확인,없음,없음,휴대폰,188,1,,1,no,2018-05-29,94
30,주부,결혼,검정고시,미확인,없음,없음,휴대폰,177,1,,0,no,2018-05-30,95
30,기술자,결혼,석박사,없음,대출있음,대출있음,휴대폰,137,1,,1,no,2018-05-31,96
30,산업노동자,미혼,검정고시,미확인,없음,대출있음,휴대폰,42,1,,1,no,2018-05-31,97
30,서비스종사자,미혼,전문학교,없음,대출있음,없음,휴대폰,305,1,,1,no,2018-06-01,98
30,산업노동자,결혼,중졸,미확인,없음,대출있음,휴대폰,162,1,,0,no,2018-06-01,99
40,산업노동자,결혼,중졸,없음,없음,없음,휴대폰,151,1,,0,no,2018-06-01,100
30,기술자,미혼,석박사,없음,없음,없음,휴대폰,340,1,,0,no,2018-06-01,101
40,산업노동자,결혼,중졸,없음,없음,없음,휴대폰,109,1,12.0,1,no,2018-06-01,102
20,산업노동자,결혼,고졸,없음,대출있음,없음,휴대폰,209,1,,0,no,2018-06-01,103
40,산업노동자,결혼,중졸,없음,없음,대출있음,휴대폰,170,1,,0,no,2018-06-01,104
40,산업노동자,결혼,중졸,없음,대출있음,없음,휴대폰,569,2,,0,no,2018-06-01,105
30,기술자,이혼,석박사,없음,대출있음,없음,휴대폰,597,1,,0,yes,2018-06-01,106
40,기술자,결혼,석박사,미확인,대출있음,없음,휴대폰,274,1,,0,no,2018-06-01,107
40,서비스종사자,결혼,고졸,없음,없음,없음,휴대폰,984,1,,1,yes,2018-06-02,108
30,서비스종사자,미혼,전문학교,없음,대출있음,없음,휴대폰,234,1,,0,no,2018-06-02,109
30,기술자,결혼,석박사,없음,대출있음,없음,휴대폰,156,1,,0,no,2018-06-02,110
30,기술자,결혼,석박사,없음,없음,없음,휴대폰,339,1,,1,no,2018-06-02,111
30,기업가,결혼,대졸학사,미확인,없음,없음,휴대폰,205,1,,1,no,2018-06-02,112
40,공무원,결혼,대졸학사,없음,대출있음,없음,휴대폰,124,1,,1,no,2018-06-02,113
40,산업노동자,결혼,전문학교,없음,대출있음,없음,휴대폰,597,1,,0,no,2018-06-02,114
40,공무원,결혼,대졸학사,없음,없음,대출있음,휴대폰,226,1,,0,no,2018-06-02,115
30,산업노동자,미혼,고졸,없음,대출있음,없음,휴대폰,143,1,,0,no,2018-06-03,116
30,산업노동자,미혼,고졸,없음,대출있음,없음,휴대폰,181,1,,0,no,2018-06-03,117
40,서비스종사자,이혼,고졸,없음,없음,없음,휴대폰,96,2,,1,no,2018-06-03,118
40,산업노동자,결혼,검정고시,미확인,대출있음,없음,휴대폰,164,5,,0,no,2018-06-03,119
40,산업노동자,결혼,중졸,없음,대출있음,없음,휴대폰,238,3,,0,no,2018-06-03,120
50,기업가,이혼,고졸,없음,대출있음,없음,휴대폰,236,1,,0,no,2018-06-03,121
30,회사원,미혼,전문학교,없음,없음,없음,휴대폰,158,2,,0,no,2018-06-03,122
30,회사원,결혼,고졸,없음,대출있음,대출있음,유선전화,26,1,,0,no,2018-06-03,123
20,산업노동자,미혼,전문학교,없음,대출있음,없음,휴대폰,159,1,,0,no,2018-06-03,124
30,산업노동자,결혼,중졸,없음,대출있음,대출있음,휴대폰,338,4,,0,no,2018-06-03,125
30,기업가,결혼,대졸학사,없음,대출있음,없음,휴대폰,187,1,,1,no,2018-06-03,126
30,산업노동자,결혼,고졸,없음,대출있음,대출있음,휴대폰,159,1,,0,no,2018-06-03,127
20,기술자,미혼,석박사,없음,없음,없음,휴대폰,116,1,,0,no,2018-06-03,128
20,기술자,미혼,석박사,없음,대출있음,대출있음,휴대폰,196,1,,0,no,2018-06-04,129
30,회사원,결혼,전문학교,없음,대출있음,없음,휴대폰,49,2,,1,no,2018-06-04,130
20,산업노동자,미혼,전문학교,없음,대출있음,없음,휴대폰,410,1,,0,no,2018-06-04,131
40,서비스종사자,결혼,전문학교,없음,없음,없음,휴대폰,990,1,,0,no,2018-06-04,132
20,기술자,미혼,석박사,없음,대출있음,없음,휴대폰,244,1,,1,no,2018-06-04,133
30,산업노동자,미혼,검정고시,미확인,없음,없음,휴대폰,47,1,,1,no,2018-06-04,134
30,기술자,이혼,석박사,없음,없음,없음,휴대폰,258,8,,0,no,2018-06-04,135
30,산업노동자,결혼,고졸,없음,없음,없음,휴대폰,267,1,,0,no,2018-06-06,136
30,산업노동자,결혼,미확인,없음,대출있음,없음,휴대폰,123,1,,1,no,2018-06-06,137
30,회사원,결혼,대졸학사,없음,없음,없음,휴대폰,37,2,,0,no,2018-06-06,138
30,산업노동자,결혼,전문학교,없음,대출있음,없음,유선전화,186,1,,0,no,2018-06-06,139
50,회사원,결혼,대졸학사,미확인,대출있음,없음,휴대폰,59,1,,1,no,2018-06-06,140
20,서비스종사자,미혼,전문학교,없음,없음,없음,휴대폰,333,1,,0,no,2018-06-06,141
50,은퇴,결혼,고졸,없음,없음,대출있음,휴대폰,144,1,,0,no,2018-06-06,142
30,산업노동자,결혼,고졸,없음,없음,없음,휴대폰,225,2,,0,no,2018-06-06,143
30,회사원,결혼,고졸,없음,대출있음,없음,휴대폰,472,1,,0,no,2018-06-06,144
30,기술자,미혼,석박사,없음,없음,없음,휴대폰,45,1,,0,no,2018-06-07,145
30,산업노동자,미혼,중졸,없음,미확인,미확인,휴대폰,1079,3,,0,no,2018-06-07,146
40,산업노동자,결혼,고졸,없음,없음,없음,휴대폰,94,1,,0,no,2018-06-07,147
30,산업노동자,결혼,중졸,없음,없음,없음,휴대폰,161,1,,1,no,2018-06-07,148
30,기술자,미혼,석박사,없음,없음,없음,휴대폰,199,1,,1,no,2018-06-07,149
30,회사원,미혼,대졸학사,없음,없음,없음,휴대폰,68,1,,1,no,2018-06-07,150
30,회사원,미혼,대졸학사,없음,대출있음,없음,휴대폰,60,1,,1,no,2018-06-09,151
30,산업노동자,미혼,검정고시,미확인,대출있음,없음,휴대폰,686,1,,0,no,2018-06-09,152
40,자영업자,결혼,대졸학사,미확인,미확인,미확인,휴대폰,64,2,,1,no,2018-06-09,153
20,회사원,미혼,전문학교,없음,미확인,미확인,휴대폰,249,1,,0,no,2018-06-09,154
30,산업노동자,결혼,전문학교,미확인,대출있음,없음,휴대폰,198,1,,0,no,2018-06-09,155
30,회사원,결혼,대졸학사,없음,미확인,미확인,휴대폰,118,1,,0,no,2018-06-10,156
50,회사원,미혼,대졸학사,없음,없음,없음,휴대폰,187,1,,0,no,2018-06-10,157
50,산업노동자,결혼,중졸,없음,대출있음,없음,휴대폰,146,1,,1,no,2018-06-10,158
30,산업노동자,결혼,검정고시,없음,없음,대출있음,휴대폰,364,4,,0,no,2018-06-10,159
30,회사원,결혼,미확인,없음,대출있음,없음,휴대폰,208,1,,0,no,2018-06-10,160
40,서비스종사자,결혼,전문학교,미확인,없음,없음,휴대폰,378,1,,0,no,2018-06-10,161
30,기술자,미혼,미확인,없음,대출있음,없음,휴대폰,84,1,,1,no,2018-06-10,162
50,공무원,이혼,대졸학사,없음,없음,없음,유선전화,10,1,,0,no,2018-06-10,163
50,공무원,이혼,대졸학사,없음,대출있음,대출있음,유선전화,39,1,,1,no,2018-06-10,164
30,기술자,결혼,석박사,없음,없음,없음,휴대폰,66,2,,0,no,2018-06-10,165
30,회사원,미혼,전문학교,없음,대출있음,없음,휴대폰,78,1,12.0,1,no,2018-06-10,166
30,서비스종사자,결혼,전문학교,없음,대출있음,없음,휴대폰,611,1,,1,yes,2018-06-11,167
40,서비스종사자,미혼,전문학교,미확인,대출있음,없음,휴대폰,193,1,,0,no,2018-06-11,168
30,자영업자,결혼,고졸,없음,대출있음,없음,휴대폰,155,5,,0,no,2018-06-12,169
20,산업노동자,결혼,고졸,없음,대출있음,없음,휴대폰,318,1,,0,no,2018-06-13,170
20,회사원,결혼,전문학교,없음,대출있음,없음,휴대폰,175,1,,0,no,2018-06-13,171
50,공무원,결혼,대졸학사,없음,없음,없음,휴대폰,1205,1,,0,yes,2018-06-13,172
20,산업노동자,결혼,고졸,없음,없음,없음,휴대폰,413,1,,0,no,2018-06-13,173
50,기술자,이혼,대졸학사,없음,대출있음,없음,휴대폰,167,1,,1,no,2018-06-13,174
20,회사원,결혼,전문학교,없음,없음,대출있음,휴대폰,251,1,,0,no,2018-06-13,175
40,서비스종사자,결혼,전문학교,없음,대출있음,대출있음,휴대폰,270,1,,0,no,2018-06-13,176
30,산업노동자,결혼,고졸,없음,대출있음,없음,휴대폰,211,1,10.0,1,no,2018-06-13,177
30,산업노동자,결혼,중졸,없음,대출있음,대출있음,휴대폰,107,1,,0,no,2018-06-14,178
40,회사원,결혼,전문학교,없음,없음,없음,휴대폰,124,1,,0,no,2018-06-14,179
30,기술자,결혼,석박사,없음,없음,대출있음,휴대폰,17,1,,0,no,2018-06-14,180
40,산업노동자,결혼,중졸,없음,대출있음,없음,휴대폰,477,2,,0,no,2018-06-14,181
30,회사원,미혼,대졸학사,없음,대출있음,없음,휴대폰,265,1,,0,no,2018-06-15,182
40,회사원,결혼,전문학교,없음,없음,없음,휴대폰,159,1,,1,no,2018-06-15,183
20,산업노동자,결혼,고졸,없음,없음,대출있음,휴대폰,837,1,,0,yes,2018-06-15,184
30,기술자,결혼,석박사,없음,대출있음,없음,휴대폰,221,1,,0,no,2018-06-15,185
30,산업노동자,결혼,고졸,없음,미확인,미확인,휴대폰,136,5,,0,no,2018-06-15,186
30,기술자,결혼,석박사,없음,대출있음,없음,휴대폰,318,1,,1,no,2018-06-15,187
40,산업노동자,결혼,고졸,없음,없음,없음,휴대폰,51,1,,1,no,2018-06-15,188
30,서비스종사자,결혼,전문학교,미확인,대출있음,없음,휴대폰,285,2,,0,no,2018-06-16,189
40,산업노동자,결혼,검정고시,미확인,없음,대출있음,휴대폰,29,1,,1,no,2018-06-16,190
30,기업가,결혼,대졸학사,미확인,대출있음,없음,휴대폰,585,2,,1,no,2018-06-16,191
30,산업노동자,결혼,미확인,없음,없음,대출있음,휴대폰,106,2,,0,no,2018-06-16,192
40,공무원,결혼,대졸학사,미확인,없음,없음,유선전화,16,2,,0,no,2018-06-16,193
30,산업노동자,결혼,고졸,없음,대출있음,없음,휴대폰,184,2,,1,no,2018-06-16,194
40,서비스종사자,이혼,전문학교,없음,없음,없음,휴대폰,52,2,,0,no,2018-06-16,195
30,회사원,결혼,전문학교,없음,대출있음,없음,휴대폰,128,1,,1,no,2018-06-16,196
40,산업노동자,결혼,검정고시,미확인,대출있음,없음,휴대폰,282,4,,0,no,2018-06-16,197
20,자영업자,미혼,대졸학사,없음,대출있음,없음,휴대폰,57,1,,0,no,2018-06-17,198
30,산업노동자,결혼,전문학교,미확인,대출있음,없음,휴대폰,839,2,7.0,1,yes,2018-06-17,199
30,공무원,결혼,고졸,없음,없음,없음,휴대폰,50,1,,1,no,2018-06-17,200
30,주부,이혼,검정고시,없음,없음,대출있음,휴대폰,457,1,,0,no,2018-06-17,201
40,기술자,결혼,대졸학사,미확인,대출있음,없음,휴대폰,301,1,,0,no,2018-06-17,202
30,기술자,미혼,전문학교,없음,없음,없음,휴대폰,37,1,,0,no,2018-06-17,203
30,서비스종사자,미혼,고졸,없음,없음,대출있음,휴대폰,148,1,,0,no,2018-06-17,204
20,회사원,결혼,전문학교,없음,대출있음,없음,휴대폰,72,1,,0,no,2018-06-17,205
30,산업노동자,미혼,중졸,없음,대출있음,없음,휴대폰,203,2,,0,no,2018-06-17,206
30,산업노동자,결혼,검정고시,미확인,없음,없음,휴대폰,18,1,,0,no,2018-06-17,207
50,산업노동자,결혼,고졸,미확인,대출있음,없음,휴대폰,254,1,,1,no,2018-06-18,208
20,회사원,결혼,전문학교,없음,없음,없음,휴대폰,204,1,,0,no,2018-06-18,209
50,산업노동자,결혼,고졸,미확인,대출있음,없음,휴대폰,451,1,,0,no,2018-06-18,210
30,산업노동자,결혼,고졸,없음,없음,없음,휴대폰,334,1,,0,no,2018-06-18,211
30,산업노동자,결혼,고졸,없음,없음,없음,휴대폰,428,1,,0,no,2018-06-18,212
50,회사원,결혼,전문학교,없음,없음,없음,휴대폰,289,1,,0,no,2018-06-18,213
30,기술자,미혼,대졸학사,없음,대출있음,없음,휴대폰,317,1,,1,no,2018-06-18,214
30,산업노동자,결혼,검정고시,미확인,대출있음,없음,휴대폰,153,1,,0,no,2018-06-18,215
30,서비스종사자,미혼,전문학교,없음,없음,없음,휴대폰,150,1,,0,no,2018-06-19,216
50,은퇴,결혼,고졸,미확인,없음,없음,휴대폰,674,1,,0,no,2018-06-19,217
30,서비스종사자,미혼,전문학교,없음,대출있음,없음,휴대폰,445,1,,1,yes,2018-06-20,218
50,기업가,미혼,고졸,없음,없음,없음,휴대폰,123,1,,0,no,2018-06-20,219
30,산업노동자,결혼,고졸,미확인,대출있음,없음,휴대폰,176,1,,0,no,2018-06-20,220
30,산업노동자,결혼,고졸,미확인,대출있음,없음,휴대폰,297,1,,0,no,2018-06-20,221
30,기술자,미혼,대졸학사,없음,대출있음,없음,유선전화,92,3,,0,no,2018-06-20,222
40,산업노동자,결혼,검정고시,없음,대출있음,없음,휴대폰,189,2,,1,no,2018-06-21,223
40,회사원,미혼,전문학교,없음,대출있음,없음,휴대폰,728,1,,0,no,2018-06-21,224
30,회사원,결혼,대졸학사,없음,대출있음,없음,휴대폰,127,2,,0,no,2018-06-21,225
40,산업노동자,결혼,고졸,없음,없음,대출있음,휴대폰,179,2,,0,no,2018-06-21,226
20,산업노동자,결혼,중졸,없음,대출있음,없음,휴대폰,98,2,,0,no,2018-06-21,227
40,회사원,미혼,검정고시,미확인,없음,없음,휴대폰,135,2,,1,no,2018-06-21,87
20,회사원,미혼,전문학교,없음,없음,없음,휴대폰,251,2,,0,no,2018-06-21,88
30,산업노동자,결혼,고졸,없음,대출있음,없음,휴대폰,1131,2,,0,no,2018-06-22,89
30,산업노동자,결혼,검정고시,미확인,대출있음,없음,휴대폰,148,2,,0,no,2018-06-22,90
30,산업노동자,결혼,고졸,없음,없음,없음,휴대폰,156,2,,1,no,2018-06-22,91
30,기술자,미혼,석박사,없음,대출있음,없음,휴대폰,519,2,,2,yes,2018-06-22,92
30,서비스종사자,미혼,전문학교,없음,없음,없음,휴대폰,343,2,,0,no,2018-06-22,93
40,회사원,결혼,전문학교,없음,없음,없음,휴대폰,64,1,,1,no,2018-06-22,94
20,서비스종사자,결혼,전문학교,없음,대출있음,없음,휴대폰,903,2,,0,no,2018-06-23,95
30,서비스종사자,결혼,전문학교,없음,없음,없음,휴대폰,106,1,,0,no,2018-06-23,96
30,산업노동자,미혼,고졸,없음,없음,없음,휴대폰,459,4,,0,no,2018-06-23,97
30,회사원,미혼,대졸학사,없음,없음,없음,휴대폰,109,1,,0,no,2018-06-23,98
30,미취업자,결혼,전문학교,없음,없음,없음,휴대폰,100,1,,0,no,2018-06-23,99
30,회사원,미확인,대졸학사,없음,없음,없음,휴대폰,139,2,,1,no,2018-06-23,100
40,산업노동자,미혼,고졸,미확인,없음,없음,휴대폰,159,1,,0,no,2018-06-23,101
50,은퇴,결혼,석박사,없음,대출있음,없음,휴대폰,47,1,,0,no,2018-06-23,102
30,산업노동자,미혼,석박사,없음,대출있음,대출있음,휴대폰,161,1,,0,no,2018-06-24,103
30,서비스종사자,결혼,전문학교,없음,대출있음,없음,휴대폰,322,1,,1,no,2018-06-24,104
20,산업노동자,결혼,고졸,없음,없음,없음,휴대폰,45,2,,2,no,2018-06-24,105
30,산업노동자,이혼,검정고시,없음,대출있음,없음,휴대폰,197,1,,1,no,2018-06-24,106
20,기술자,미혼,석박사,없음,없음,없음,휴대폰,687,2,,1,yes,2018-06-24,107
50,기업가,미혼,고졸,없음,없음,대출있음,휴대폰,89,1,,1,no,2018-06-24,108
30,회사원,결혼,전문학교,없음,대출있음,대출있음,휴대폰,231,2,,0,no,2018-06-24,109
30,산업노동자,결혼,고졸,없음,대출있음,대출있음,휴대폰,230,1,,0,no,2018-06-24,110
40,산업노동자,결혼,중졸,없음,대출있음,대출있음,휴대폰,389,2,,0,no,2018-06-24,111
40,회사원,결혼,고졸,미확인,대출있음,대출있음,휴대폰,323,2,,0,no,2018-06-24,112
30,회사원,미혼,전문학교,없음,대출있음,대출있음,휴대폰,125,2,,0,no,2018-06-24,113
40,서비스종사자,결혼,전문학교,없음,없음,없음,휴대폰,174,3,,0,no,2018-06-24,114
40,기술자,결혼,대졸학사,없음,대출있음,없음,휴대폰,89,1,,1,no,2018-06-24,115
50,산업노동자,결혼,중졸,미확인,대출있음,대출있음,휴대폰,74,2,,2,no,2018-06-24,116
40,산업노동자,미혼,고졸,없음,없음,대출있음,휴대폰,540,1,,0,yes,2018-06-24,117
40,산업노동자,결혼,고졸,미확인,없음,없음,휴대폰,181,1,,0,no,2018-06-25,118
40,산업노동자,결혼,중졸,미확인,없음,없음,휴대폰,193,1,,0,no,2018-06-25,119
40,산업노동자,결혼,검정고시,없음,없음,없음,휴대폰,288,1,,1,no,2018-06-25,120
