age,group_job,is_married,edu,is_mortgage,is_personal_loan,call_duration,no_call_past,is_contract,card_type
20,학생,미혼,대졸학사,대출있음,없음,126,0,no,190
60,공무원,결혼,중졸,없음,없음,65,0,no,191
40,서비스종사자,이혼,전문학교,대출있음,없음,380,1,no,192
30,서비스종사자,결혼,전문학교,없음,없음,114,0,no,193
30,산업노동자,결혼,전문학교,대출있음,없음,181,0,no,194
30,산업노동자,결혼,고졸,대출있음,대출있음,157,0,no,195
30,서비스종사자,미혼,고졸,대출있음,없음,293,1,no,196
30,산업노동자,미혼,검정고시,대출있음,없음,1022,1,no,197
40,회사원,결혼,전문학교,대출있음,없음,106,1,no,198
30,기술자,미혼,석박사,대출있음,없음,264,0,no,199
40,기술자,이혼,대졸학사,대출있음,없음,84,1,no,200
30,산업노동자,미혼,고졸,대출있음,없음,72,1,no,201
30,회사원,결혼,전문학교,대출있음,없음,364,0,no,202
40,기술자,결혼,석박사,대출있음,없음,108,0,no,203
30,서비스종사자,미혼,전문학교,없음,없음,7,0,no,204
40,미취업자,결혼,고졸,대출있음,없음,105,0,no,205
30,산업노동자,결혼,전문학교,대출있음,없음,26,0,no,206
30,회사원,미혼,대졸학사,대출있음,없음,266,0,no,207
30,산업노동자,결혼,중졸,없음,없음,206,0,no,208
30,산업노동자,결혼,고졸,대출있음,대출있음,197,0,no,209
30,산업노동자,결혼,전문학교,대출있음,없음,103,0,no,210
30,산업노동자,결혼,고졸,대출있음,대출있음,328,0,no,211
30,기술자,결혼,대졸학사,대출있음,없음,285,1,no,212
30,산업노동자,결혼,고졸,대출있음,없음,63,1,no,213
40,기술자,이혼,대졸학사,없음,없음,776,0,yes,214
30,기술자,결혼,석박사,대출있음,대출있음,132,0,no,215
30,산업노동자,결혼,고졸,없음,없음,211,1,no,216
30,공무원,결혼,대졸학사,대출있음,없음,53,0,no,217
30,산업노동자,결혼,고졸,없음,대출있음,763,0,yes,218
30,서비스종사자,미혼,전문학교,대출있음,대출있음,94,0,no,219
30,회사원,결혼,전문학교,대출있음,없음,213,0,no,220
30,산업노동자,결혼,전문학교,대출있음,없음,475,0,no,221
30,주부,결혼,중졸,대출있음,없음,240,0,no,222
30,서비스종사자,미혼,전문학교,없음,없음,198,0,no,223
30,주부,결혼,중졸,대출있음,대출있음,340,0,no,224
30,산업노동자,이혼,고졸,대출있음,없음,247,0,no,225
30,산업노동자,이혼,고졸,대출있음,없음,191,0,no,226
30,산업노동자,결혼,전문학교,대출있음,없음,154,0,no,227
30,산업노동자,결혼,고졸,대출있음,없음,122,1,no,87
30,산업노동자,결혼,전문학교,대출있음,없음,232,1,no,88
30,산업노동자,결혼,고졸,없음,없음,65,1,no,89
30,자영업자,결혼,대졸학사,대출있음,없음,279,0,no,90
30,산업노동자,결혼,전문학교,대출있음,없음,130,0,no,91
30,서비스종사자,미혼,전문학교,대출있음,없음,557,1,no,92
30,기업가,결혼,고졸,대출있음,없음,63,0,no,93
30,서비스종사자,미혼,전문학교,없음,없음,77,0,no,94
30,자영업자,결혼,대졸학사,없음,없음,395,1,no,95
40,회사원,이혼,고졸,대출있음,없음,275,1,no,96
30,회사원,미혼,대졸학사,대출있음,대출있음,171,0,no,97
30,기업가,결혼,대졸학사,없음,없음,17,0,no,98
40,산업노동자,결혼,미확인,없음,없음,265,1,no,99
30,산업노동자,결혼,검정고시,없음,없음,40,0,no,100
50,은퇴,미혼,대졸학사,없음,없음,208,0,no,101
40,공무원,이혼,전문학교,대출있음,없음,163,1,no,102
30,회사원,결혼,전문학교,없음,없음,240,0,no,103
50,산업노동자,결혼,고졸,없음,없음,74,1,no,104
40,산업노동자,미혼,미확인,대출있음,없음,49,1,no,105
30,기술자,미혼,석박사,대출있음,없음,70,0,no,106
30,산업노동자,결혼,대졸학사,없음,대출있음,208,0,no,107
40,서비스종사자,미혼,전문학교,없음,없음,103,1,no,108
30,자영업자,미혼,대졸학사,없음,없음,302,1,no,109
50,산업노동자,결혼,검정고시,없음,없음,103,0,no,110
30,산업노동자,결혼,고졸,대출있음,없음,75,0,no,111
40,서비스종사자,결혼,전문학교,대출있음,없음,97,1,no,112
20,기술자,이혼,석박사,대출있음,없음,14,1,no,113
20,회사원,미혼,전문학교,대출있음,대출있음,137,0,no,114
30,서비스종사자,결혼,전문학교,대출있음,대출있음,19,0,no,115
30,공무원,결혼,대졸학사,대출있음,없음,144,0,no,116
40,기업가,결혼,검정고시,대출있음,대출있음,158,1,no,117
40,서비스종사자,미혼,검정고시,없음,대출있음,307,0,no,118
30,자영업자,결혼,대졸학사,없음,없음,182,0,no,119
30,회사원,결혼,전문학교,대출있음,없음,1281,0,no,120
50,산업노동자,결혼,대졸학사,없음,없음,153,2,no,121
20,산업노동자,미혼,중졸,대출있음,없음,389,0,no,122
30,기술자,결혼,석박사,없음,없음,290,0,no,123
30,기술자,결혼,석박사,대출있음,대출있음,134,1,no,124
30,산업노동자,결혼,고졸,대출있음,대출있음,153,1,no,125
20,산업노동자,결혼,고졸,없음,없음,851,0,no,126
30,산업노동자,미혼,검정고시,미확인,미확인,295,0,no,127
30,기업가,결혼,대졸학사,대출있음,없음,139,0,no,128
30,서비스종사자,미혼,전문학교,없음,없음,182,2,no,129
30,자영업자,결혼,대졸학사,없음,없음,704,1,yes,130
30,기술자,결혼,석박사,대출있음,대출있음,500,0,no,131
40,산업노동자,결혼,전문학교,없음,대출있음,168,0,no,132
30,자영업자,미혼,대졸학사,없음,대출있음,101,0,no,133
50,기업가,이혼,대졸학사,없음,없음,56,1,no,134
20,산업노동자,미혼,고졸,없음,없음,299,0,no,135
30,회사원,결혼,전문학교,대출있음,없음,6,1,no,136
30,회사원,결혼,대졸학사,대출있음,없음,159,1,no,137
40,서비스종사자,미혼,전문학교,없음,없음,318,1,no,138
30,자영업자,미혼,대졸학사,없음,없음,263,0,no,139
30,산업노동자,미혼,검정고시,미확인,미확인,833,0,yes,140
50,회사원,결혼,전문학교,대출있음,없음,291,0,no,141
30,학생,미혼,대졸학사,없음,없음,209,0,no,142
40,산업노동자,결혼,중졸,대출있음,없음,86,1,no,143
30,회사원,미혼,전문학교,대출있음,없음,80,1,no,144
30,산업노동자,결혼,고졸,없음,없음,52,1,no,145
30,기술자,결혼,석박사,대출있음,없음,346,1,no,146
30,산업노동자,결혼,검정고시,없음,없음,813,0,yes,147
40,공무원,이혼,대졸학사,미확인,미확인,47,0,no,148
40,기술자,결혼,석박사,없음,없음,1014,0,no,149
30,산업노동자,결혼,중졸,없음,없음,612,0,no,150
30,산업노동자,결혼,고졸,대출있음,없음,144,1,no,151
30,회사원,미혼,대졸학사,미확인,미확인,498,1,no,152
30,산업노동자,결혼,고졸,대출있음,없음,232,0,no,153
50,공무원,결혼,대졸학사,없음,없음,203,0,no,154
30,공무원,미혼,대졸학사,대출있음,없음,268,0,no,155
30,산업노동자,결혼,고졸,대출있음,없음,210,0,no,156
20,학생,미혼,전문학교,없음,없음,312,0,no,157
30,공무원,결혼,대졸학사,없음,없음,364,1,no,158
30,기술자,미혼,대졸학사,미확인,미확인,31,0,no,159
40,기술자,미혼,대졸학사,없음,없음,561,0,no,160
30,회사원,이혼,대졸학사,없음,없음,44,0,no,161
30,산업노동자,결혼,검정고시,없음,없음,212,0,no,162
30,산업노동자,결혼,고졸,없음,대출있음,49,0,no,163
50,산업노동자,이혼,중졸,없음,없음,278,0,no,164
40,기술자,미혼,대졸학사,없음,없음,763,0,no,165
50,산업노동자,결혼,고졸,없음,없음,50,1,no,166
30,회사원,결혼,대졸학사,없음,없음,402,2,no,167
30,산업노동자,결혼,고졸,없음,없음,349,0,no,168
30,기술자,결혼,전문학교,없음,없음,134,1,no,169
20,서비스종사자,결혼,전문학교,없음,대출있음,343,1,no,170
40,서비스종사자,결혼,전문학교,대출있음,없음,120,0,no,171
40,서비스종사자,결혼,전문학교,대출있음,없음,128,0,no,172
30,산업노동자,결혼,검정고시,대출있음,없음,191,0,no,173
40,회사원,결혼,대졸학사,대출있음,없음,114,0,no,174
40,서비스종사자,미혼,전문학교,없음,없음,239,1,no,175
20,산업노동자,결혼,고졸,없음,없음,111,0,no,176
30,회사원,미혼,전문학교,없음,대출있음,93,0,no,177
40,회사원,미혼,전문학교,대출있음,없음,92,1,no,178
30,산업노동자,결혼,검정고시,없음,없음,43,0,no,179
30,산업노동자,결혼,고졸,없음,없음,301,0,no,180
40,산업노동자,이혼,고졸,대출있음,없음,88,1,no,181
40,산업노동자,미혼,중졸,대출있음,없음,87,1,no,182
20,학생,미혼,대졸학사,대출있음,대출있음,108,0,no,183
40,산업노동자,결혼,중졸,없음,없음,577,0,no,184
40,회사원,결혼,고졸,없음,없음,175,1,no,185
30,회사원,결혼,전문학교,없음,없음,396,0,no,186
30,산업노동자,결혼,고졸,대출있음,없음,98,0,no,187
40,산업노동자,결혼,고졸,대출있음,없음,86,1,no,188
30,산업노동자,미혼,미확인,없음,없음,936,0,no,189
30,산업노동자,미혼,중졸,대출있음,없음,39,0,no,190
20,회사원,미혼,대졸학사,대출있음,없음,80,0,no,191
50,서비스종사자,이혼,미확인,없음,없음,144,0,no,192
30,회사원,결혼,전문학교,대출있음,없음,310,2,no,193
30,공무원,결혼,대졸학사,없음,없음,525,0,no,194
40,서비스종사자,미혼,전문학교,대출있음,없음,127,0,no,195
50,산업노동자,결혼,대졸학사,대출있음,없음,99,0,no,196
30,서비스종사자,미혼,고졸,대출있음,없음,501,0,yes,197
30,회사원,미혼,대졸학사,대출있음,없음,105,1,no,198
30,산업노동자,결혼,고졸,없음,없음,414,1,no,199
30,산업노동자,결혼,고졸,없음,없음,318,1,no,200
40,기술자,미혼,대졸학사,없음,없음,445,1,no,201
30,회사원,결혼,대졸학사,대출있음,없음,374,0,no,202
40,산업노동자,결혼,전문학교,대출있음,없음,191,0,no,203
30,공무원,결혼,대졸학사,대출있음,없음,1276,0,yes,204
30,기술자,결혼,대졸학사,없음,없음,51,0,no,205
40,서비스종사자,결혼,중졸,없음,없음,139,0,no,206
40,서비스종사자,결혼,중졸,대출있음,없음,237,0,no,207
20,학생,미혼,고졸,없음,없음,145,1,no,208
30,산업노동자,미혼,전문학교,없음,없음,136,0,no,209
40,서비스종사자,결혼,중졸,없음,없음,308,1,no,210
30,자영업자,미혼,대졸학사,없음,없음,1243,0,no,211
40,공무원,미혼,대졸학사,대출있음,없음,52,0,no,212
40,산업노동자,결혼,중졸,없음,없음,77,0,no,213
40,공무원,미혼,대졸학사,없음,대출있음,217,1,no,214
30,산업노동자,미혼,전문학교,대출있음,없음,197,1,no,215
30,서비스종사자,결혼,전문학교,미확인,미확인,55,0,no,216
30,회사원,미혼,전문학교,미확인,미확인,579,1,yes,217
30,서비스종사자,결혼,전문학교,없음,없음,125,0,no,218
50,공무원,미혼,대졸학사,없음,없음,90,0,no,219
50,공무원,미혼,대졸학사,없음,대출있음,131,0,no,220
40,산업노동자,결혼,검정고시,없음,없음,171,1,no,221
30,서비스종사자,결혼,전문학교,대출있음,없음,478,0,no,222
30,회사원,결혼,대졸학사,대출있음,없음,70,0,no,223
30,서비스종사자,결혼,전문학교,대출있음,없음,424,0,no,224
30,산업노동자,미혼,고졸,없음,없음,120,0,no,225
20,산업노동자,결혼,고졸,대출있음,없음,326,1,no,226
40,산업노동자,결혼,검정고시,대출있음,없음,1080,0,yes,227
30,회사원,미혼,대졸학사,없음,대출있음,398,0,no,87
20,산업노동자,결혼,고졸,없음,대출있음,157,0,no,88
20,기술자,미혼,고졸,없음,없음,87,0,no,89
40,서비스종사자,이혼,석박사,없음,없음,196,0,no,90
30,산업노동자,결혼,검정고시,대출있음,없음,164,0,no,91
20,산업노동자,미혼,고졸,없음,없음,137,1,no,92
30,산업노동자,미혼,전문학교,대출있음,없음,56,0,no,93
30,산업노동자,결혼,중졸,없음,대출있음,269,0,no,94
30,회사원,결혼,전문학교,대출있음,대출있음,159,0,no,95
20,회사원,미혼,전문학교,대출있음,없음,340,1,no,96
40,산업노동자,결혼,중졸,없음,없음,94,0,no,97
40,회사원,이혼,대졸학사,없음,없음,308,0,yes,98
30,회사원,결혼,대졸학사,대출있음,없음,763,0,yes,99
40,산업노동자,미혼,검정고시,대출있음,없음,140,0,no,100
30,회사원,미혼,대졸학사,대출있음,없음,132,0,no,101
40,산업노동자,미혼,검정고시,대출있음,없음,261,1,no,102
30,기술자,결혼,전문학교,없음,없음,56,0,no,103
40,산업노동자,결혼,고졸,대출있음,없음,66,1,no,104
20,기술자,결혼,전문학교,대출있음,없음,197,0,no,105
40,산업노동자,결혼,고졸,없음,없음,254,0,no,106
40,산업노동자,결혼,고졸,없음,없음,157,0,no,107
20,공무원,미혼,대졸학사,대출있음,없음,468,1,no,108
30,산업노동자,결혼,고졸,없음,없음,451,0,no,109
30,회사원,미혼,대졸학사,없음,없음,55,0,no,110
50,산업노동자,결혼,미확인,없음,없음,9,2,no,111
20,산업노동자,미혼,검정고시,대출있음,대출있음,191,1,no,112
40,산업노동자,결혼,중졸,대출있음,없음,87,0,no,113
30,서비스종사자,결혼,전문학교,없음,없음,301,0,no,114
30,회사원,미혼,대졸학사,대출있음,없음,662,1,yes,115
30,산업노동자,결혼,전문학교,대출있음,없음,101,0,no,116
50,기술자,결혼,대졸학사,없음,없음,56,0,no,117
30,산업노동자,결혼,전문학교,없음,대출있음,248,1,no,118
30,산업노동자,결혼,전문학교,대출있음,대출있음,273,0,no,119
30,산업노동자,결혼,검정고시,없음,없음,78,1,no,120
30,산업노동자,결혼,고졸,없음,없음,18,1,no,121
50,산업노동자,결혼,고졸,대출있음,없음,705,0,no,122
30,자영업자,미혼,고졸,대출있음,없음,82,1,no,123
50,서비스종사자,결혼,전문학교,대출있음,없음,207,0,no,124
20,서비스종사자,미혼,전문학교,대출있음,없음,53,0,no,125
30,산업노동자,미혼,고졸,없음,없음,568,0,yes,126
30,회사원,결혼,대졸학사,대출있음,대출있음,364,0,no,127
40,산업노동자,결혼,검정고시,없음,대출있음,67,0,no,128
30,회사원,결혼,전문학교,없음,없음,131,0,no,129
30,기술자,결혼,대졸학사,없음,없음,186,1,no,130
40,산업노동자,결혼,고졸,없음,없음,212,0,no,131
40,산업노동자,결혼,중졸,없음,없음,306,0,no,132
40,산업노동자,결혼,고졸,대출있음,대출있음,198,0,no,133
50,공무원,결혼,전문학교,대출있음,없음,129,1,no,134
40,서비스종사자,미혼,전문학교,대출있음,없음,161,0,no,135
20,회사원,결혼,전문학교,대출있음,없음,579,0,no,136
40,산업노동자,결혼,고졸,없음,없음,491,2,no,137
30,회사원,결혼,전문학교,대출있음,없음,176,0,no,138
20,회사원,미혼,전문학교,대출있음,없음,1448,0,yes,139
30,산업노동자,결혼,고졸,대출있음,대출있음,99,0,no,140
40,공무원,결혼,대졸학사,대출있음,없음,69,1,no,141
30,산업노동자,미혼,고졸,대출있음,없음,392,1,no,142
30,산업노동자,결혼,전문학교,대출있음,없음,142,0,no,143
30,산업노동자,결혼,고졸,없음,없음,428,0,no,144
30,회사원,결혼,대졸학사,없음,없음,209,1,no,145
30,산업노동자,결혼,고졸,대출있음,없음,656,0,yes,146
30,산업노동자,결혼,고졸,없음,없음,728,0,yes,147
30,산업노동자,미혼,전문학교,대출있음,없음,81,1,no,148
30,산업노동자,결혼,고졸,대출있음,없음,720,0,yes,149
30,산업노동자,결혼,전문학교,없음,없음,171,2,no,150
30,회사원,미혼,전문학교,대출있음,없음,291,1,no,151
30,산업노동자,미혼,전문학교,대출있음,없음,435,1,no,152
